UF;NOME DA REGIAO DE SAUDE;COD. DA REGIAO DE SAUDE;NOME DO MUNICIPIO;COD. IBGE DO MUNICIPIO
MG;ITABIRA;31021;FERROS;312590
MG;ITABIRA;31021;ITABIRA;313170
MG;ITABIRA;31021;ITAMBE DO MATO DENTRO;313280
MG;ITABIRA;31021;MORRO DO PILAR;314370
MG;ITABIRA;31021;PASSABEM;314750
MG;ITABIRA;31021;SANTA BARBARA;315720
MG;ITABIRA;31021;SANTA MARIA DE ITABIRA;315800
MG;ITABIRA;31021;SANTO ANTONIO DO RIO ABAIXO;316050
MG;ITABIRA;31021;SAO GONCALO DO RIO ABAIXO;316190
MG;ITABIRA;31021;SAO SEBASTIAO DO RIO PRETO;316480
MG;OURO PRETO;31022;ITABIRITO;313190
MG;OURO PRETO;31022;MARIANA;314000
MG;OURO PRETO;31022;OURO PRETO;314610
MG;JOAO MONLEVADE;31023;BELA VISTA DE MINAS;310600
MG;JOAO MONLEVADE;31023;JOAO MONLEVADE;313620
MG;JOAO MONLEVADE;31023;NOVA ERA;314470
MG;JOAO MONLEVADE;31023;RIO PIRACICABA;315570
MG;JOAO MONLEVADE;31023;SAO DOMINGOS DO PRATA;316100
MG;SETE LAGOAS;31024;ABAETE;310020
MG;SETE LAGOAS;31024;ARACAI;310320
MG;SETE LAGOAS;31024;BALDIM;310500
MG;SETE LAGOAS;31024;BIQUINHAS;310700
MG;SETE LAGOAS;31024;CACHOEIRA DA PRATA;310960
MG;SETE LAGOAS;31024;CAETANOPOLIS;310990
MG;SETE LAGOAS;31024;CAPIM BRANCO;311250
MG;SETE LAGOAS;31024;CEDRO DO ABAETE;311560
MG;SETE LAGOAS;31024;CORDISBURGO;311890
MG;SETE LAGOAS;31024;FORTUNA DE MINAS;312640
MG;SETE LAGOAS;31024;FUNILANDIA;312720
MG;SETE LAGOAS;31024;INHAUMA;313100
MG;SETE LAGOAS;31024;JEQUITIBA;313570
MG;SETE LAGOAS;31024;MARAVILHAS;313970
MG;SETE LAGOAS;31024;MORADA NOVA DE MINAS;314350
MG;SETE LAGOAS;31024;PAINEIRAS;314640
MG;SETE LAGOAS;31024;PAPAGAIOS;314690
MG;SETE LAGOAS;31024;PARAOPEBA;314740
MG;SETE LAGOAS;31024;PEQUI;314960
MG;SETE LAGOAS;31024;POMPEU;315200
MG;SETE LAGOAS;31024;PRUDENTE DE MORAIS;315360
MG;SETE LAGOAS;31024;QUARTEL GERAL;315370
MG;SETE LAGOAS;31024;SANTANA DE PIRAPAMA;315850
MG;SETE LAGOAS;31024;SETE LAGOAS;316720
MG;VESPASIANO/LAGOA SANTA;31025;CONFINS;311787
MG;VESPASIANO/LAGOA SANTA;31025;LAGOA SANTA;313760
MG;VESPASIANO/LAGOA SANTA;31025;MATOZINHOS;314110
MG;VESPASIANO/LAGOA SANTA;31025;PEDRO LEOPOLDO;314930
MG;VESPASIANO/LAGOA SANTA;31025;SANTANA DO RIACHO;315900
MG;VESPASIANO/LAGOA SANTA;31025;SAO JOSE DA LAPA;316295
MG;VESPASIANO/LAGOA SANTA;31025;VESPASIANO;317120
MG;DIAMANTINA/ITAMARANDIBA;31026;CARBONITA;311350
MG;DIAMANTINA/ITAMARANDIBA;31026;COLUNA;311680
MG;DIAMANTINA/ITAMARANDIBA;31026;CONGONHAS DO NORTE;311810
MG;DIAMANTINA/ITAMARANDIBA;31026;COUTO DE MAGALHAES DE MINAS;312010
MG;DIAMANTINA/ITAMARANDIBA;31026;DATAS;312100
MG;DIAMANTINA/ITAMARANDIBA;31026;DIAMANTINA;312160
MG;DIAMANTINA/ITAMARANDIBA;31026;FELICIO DOS SANTOS;312540
MG;DIAMANTINA/ITAMARANDIBA;31026;GOUVEIA;312760
MG;DIAMANTINA/ITAMARANDIBA;31026;ITAMARANDIBA;313250
MG;DIAMANTINA/ITAMARANDIBA;31026;PRESIDENTE KUBITSCHEK;315330
MG;DIAMANTINA/ITAMARANDIBA;31026;SAO GONCALO DO RIO PRETO;312550
MG;DIAMANTINA/ITAMARANDIBA;31026;SENADOR MODESTINO GONCALVES;316590
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;ARICANDUVA;310445
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;CAPELINHA;311230
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;CHAPADA DO NORTE;311610
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;JOSE GONCALVES DE MINAS;313652
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;LEME DO PRADO;313835
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;MINAS NOVAS;314180
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;TURMALINA;316970
MG;TURMALINA/MINAS NOVAS/CAPELINHA;31027;VEREDINHA;317107
MG;BOM DESPACHO;31028;BOM DESPACHO;310740
MG;BOM DESPACHO;31028;DORES DO INDAIA;312320
MG;BOM DESPACHO;31028;ESTRELA DO INDAIA;312470
MG;BOM DESPACHO;31028;LUZ;313880
MG;BOM DESPACHO;31028;MARTINHO CAMPOS;314050
MG;BOM DESPACHO;31028;MOEMA;314240
MG;BOM DESPACHO;31028;SERRA DA SAUDADE;316660
MG;FORMIGA;31030;BAMBUI;310510
MG;FORMIGA;31030;CORREGO DANTA;311980
MG;FORMIGA;31030;CORREGO FUNDO;311995
MG;FORMIGA;31030;FORMIGA;312610
MG;FORMIGA;31030;IGUATAMA;313030
MG;FORMIGA;31030;MEDEIROS;314130
MG;FORMIGA;31030;PAINS;314650
MG;FORMIGA;31030;TAPIRAI;316820
MG;ITAUNA;31031;ITAGUARA;313220
MG;ITAUNA;31031;ITATIAIUCU;313370
MG;ITAUNA;31031;ITAUNA;313380
MG;ITAUNA;31031;PIRACEMA;315060
MG;PARA DE MINAS/NOVA SERRANA;31032;CONCEICAO DO PARA;311760
MG;PARA DE MINAS/NOVA SERRANA;31032;IGARATINGA;313020
MG;PARA DE MINAS/NOVA SERRANA;31032;LEANDRO FERREIRA;313830
MG;PARA DE MINAS/NOVA SERRANA;31032;NOVA SERRANA;314520
MG;PARA DE MINAS/NOVA SERRANA;31032;ONCA DE PITANGUI;314580
MG;PARA DE MINAS/NOVA SERRANA;31032;PARA DE MINAS;314710
MG;PARA DE MINAS/NOVA SERRANA;31032;PITANGUI;315140
MG;PARA DE MINAS/NOVA SERRANA;31032;SAO JOSE DA VARGINHA;316310
MG;CARATINGA;31034;BOM JESUS DO GALHO;310780
MG;CARATINGA;31034;CARATINGA;311340
MG;CARATINGA;31034;ENTRE FOLHAS;312385
MG;CARATINGA;31034;IMBE DE MINAS;313055
MG;CARATINGA;31034;INHAPIM;313090
MG;CARATINGA;31034;PIEDADE DE CARATINGA;315015
MG;CARATINGA;31034;SANTA BARBARA DO LESTE;315725
MG;CARATINGA;31034;SANTA RITA DE MINAS;315935
MG;CARATINGA;31034;SAO DOMINGOS DAS DORES;316095
MG;CARATINGA;31034;SAO SEBASTIAO DO ANTA;316447
MG;CARATINGA;31034;UBAPORANGA;317005
MG;CARATINGA;31034;VARGEM ALEGRE;317057
MG;CARATINGA;31034;VERMELHO NOVO;317115
MG;CORONEL FABRICIANO/TIMOTEO;31035;ANTONIO DIAS;310300
MG;CORONEL FABRICIANO/TIMOTEO;31035;CORONEL FABRICIANO;311940
MG;CORONEL FABRICIANO/TIMOTEO;31035;CORREGO NOVO;312000
MG;CORONEL FABRICIANO/TIMOTEO;31035;DIONISIO;312180
MG;CORONEL FABRICIANO/TIMOTEO;31035;JAGUARACU;313500
MG;CORONEL FABRICIANO/TIMOTEO;31035;MARLIERIA;314030
MG;CORONEL FABRICIANO/TIMOTEO;31035;PINGO-D'AGUA;315053
MG;CORONEL FABRICIANO/TIMOTEO;31035;TIMOTEO;316870
MG;GOVERNADOR VALADARES;31036;ALPERCATA;310180
MG;GOVERNADOR VALADARES;31036;ALVARENGA;310220
MG;GOVERNADOR VALADARES;31036;CAPITAO ANDRADE;311265
MG;GOVERNADOR VALADARES;31036;COROACI;311920
MG;GOVERNADOR VALADARES;31036;DIVINOLANDIA DE MINAS;312220
MG;GOVERNADOR VALADARES;31036;ENGENHEIRO CALDAS;312370
MG;GOVERNADOR VALADARES;31036;FERNANDES TOURINHO;312580
MG;GOVERNADOR VALADARES;31036;FREI INOCENCIO;312690
MG;GOVERNADOR VALADARES;31036;GALILEIA;312730
MG;GOVERNADOR VALADARES;31036;GONZAGA;312750
MG;GOVERNADOR VALADARES;31036;GOVERNADOR VALADARES;312770
MG;GOVERNADOR VALADARES;31036;ITANHOMI;313320
MG;GOVERNADOR VALADARES;31036;JAMPRUCA;313507
MG;GOVERNADOR VALADARES;31036;MARILAC;314010
MG;GOVERNADOR VALADARES;31036;MATHIAS LOBATO;317150
MG;GOVERNADOR VALADARES;31036;NACIP RAYDAN;314420
MG;GOVERNADOR VALADARES;31036;SANTA EFIGENIA DE MINAS;315750
MG;GOVERNADOR VALADARES;31036;SAO GERALDO DA PIEDADE;316160
MG;GOVERNADOR VALADARES;31036;SAO GERALDO DO BAIXIO;316165
MG;GOVERNADOR VALADARES;31036;SAO JOSE DA SAFIRA;316300
MG;GOVERNADOR VALADARES;31036;SARDOA;316550
MG;GOVERNADOR VALADARES;31036;SOBRALIA;316770
MG;GOVERNADOR VALADARES;31036;TARUMIRIM;316840
MG;GOVERNADOR VALADARES;31036;TUMIRITINGA;316950
MG;GOVERNADOR VALADARES;31036;VIRGOLANDIA;317190
MG;IPATINGA;31037;ACUCENA;310050
MG;IPATINGA;31037;BELO ORIENTE;310630
MG;IPATINGA;31037;BRAUNAS;310880
MG;IPATINGA;31037;BUGRE;310925
MG;IPATINGA;31037;DOM CAVATI;312250
MG;IPATINGA;31037;IAPU;312930
MG;IPATINGA;31037;IPABA;313115
MG;IPATINGA;31037;IPATINGA;313130
MG;IPATINGA;31037;JOANESIA;313610
MG;IPATINGA;31037;MESQUITA;314170
MG;IPATINGA;31037;NAQUE;314435
MG;IPATINGA;31037;PERIQUITO;314995
MG;IPATINGA;31037;SANTANA DO PARAISO;315895
MG;IPATINGA;31037;SAO JOAO DO ORIENTE;316260
MG;MANTENA;31038;CENTRAL DE MINAS;311570
MG;MANTENA;31038;DIVINO DAS LARANJEIRAS;312210
MG;MANTENA;31038;ITABIRINHA;313180
MG;MANTENA;31038;MANTENA;313960
MG;MANTENA;31038;MENDES PIMENTEL;314150
MG;MANTENA;31038;NOVA BELEM;314467
MG;MANTENA;31038;SAO FELIX DE MINAS;316105
MG;MANTENA;31038;SAO JOAO DO MANTENINHA;316257
MG;RESPLENDOR;31040;AIMORES;310110
MG;RESPLENDOR;31040;CONSELHEIRO PENA;311840
MG;RESPLENDOR;31040;CUPARAQUE;312083
MG;RESPLENDOR;31040;GOIABEIRA;312737
MG;RESPLENDOR;31040;ITUETA;313410
MG;RESPLENDOR;31040;RESPLENDOR;315430
MG;RESPLENDOR;31040;SANTA RITA DO ITUETO;315950
MG;ALEM PARAIBA;31041;ALEM PARAIBA;310150
MG;ALEM PARAIBA;31041;ESTRELA DALVA;312460
MG;ALEM PARAIBA;31041;PIRAPETINGA;315110
MG;ALEM PARAIBA;31041;SANTO ANTONIO DO AVENTUREIRO;316000
MG;ALEM PARAIBA;31041;VOLTA GRANDE;317210
MG;CARANGOLA;31042;CAIANA;311010
MG;CARANGOLA;31042;CAPARAO;311210
MG;CARANGOLA;31042;CARANGOLA;311330
MG;CARANGOLA;31042;DIVINO;312200
MG;CARANGOLA;31042;ESPERA FELIZ;312420
MG;CARANGOLA;31042;FARIA LEMOS;312530
MG;CARANGOLA;31042;FERVEDOURO;312595
MG;CARANGOLA;31042;ORIZANIA;314587
MG;CARANGOLA;31042;PEDRA BONITA;314875
MG;CARANGOLA;31042;PEDRA DOURADA;314900
MG;CARANGOLA;31042;TOMBOS;316920
MG;LEOPOLDINA/CATAGUASES;31044;ARGIRITA;310440
MG;LEOPOLDINA/CATAGUASES;31044;ASTOLFO DUTRA;310460
MG;LEOPOLDINA/CATAGUASES;31044;CATAGUASES;311530
MG;LEOPOLDINA/CATAGUASES;31044;DONA EUSEBIA;312290
MG;LEOPOLDINA/CATAGUASES;31044;ITAMARATI DE MINAS;313260
MG;LEOPOLDINA/CATAGUASES;31044;LARANJAL;313800
MG;LEOPOLDINA/CATAGUASES;31044;LEOPOLDINA;313840
MG;LEOPOLDINA/CATAGUASES;31044;PALMA;314670
MG;LEOPOLDINA/CATAGUASES;31044;RECREIO;315410
MG;LEOPOLDINA/CATAGUASES;31044;SANTANA DE CATAGUASES;315840
MG;MURIAE;31045;ANTONIO PRADO DE MINAS;310310
MG;MURIAE;31045;BARAO DE MONTE ALTO;310550
MG;MURIAE;31045;EUGENOPOLIS;312490
MG;MURIAE;31045;MIRADOURO;314210
MG;MURIAE;31045;MIRAI;314220
MG;MURIAE;31045;MURIAE;314390
MG;MURIAE;31045;PATROCINIO DO MURIAE;314820
MG;MURIAE;31045;ROSARIO DA LIMEIRA;315645
MG;MURIAE;31045;SAO FRANCISCO DO GLORIA;316140
MG;MURIAE;31045;SAO SEBASTIAO DA VARGEM ALEGRE;316443
MG;MURIAE;31045;VIEIRAS;317140
MG;SANTOS DUMONT;31046;ARACITABA;310330
MG;SANTOS DUMONT;31046;OLIVEIRA FORTES;314570
MG;SANTOS DUMONT;31046;SANTOS DUMONT;316070
MG;SAO JOAO NEPOMUCENO/BICAS;31047;BICAS;310690
MG;SAO JOAO NEPOMUCENO/BICAS;31047;DESCOBERTO;312130
MG;SAO JOAO NEPOMUCENO/BICAS;31047;GUARARA;312850
MG;SAO JOAO NEPOMUCENO/BICAS;31047;MAR DE ESPANHA;313980
MG;SAO JOAO NEPOMUCENO/BICAS;31047;MARIPA DE MINAS;314020
MG;SAO JOAO NEPOMUCENO/BICAS;31047;PEQUERI;314950
MG;SAO JOAO NEPOMUCENO/BICAS;31047;ROCHEDO DE MINAS;315620
MG;SAO JOAO NEPOMUCENO/BICAS;31047;SAO JOAO NEPOMUCENO;316290
MG;SAO JOAO NEPOMUCENO/BICAS;31047;SENADOR CORTES;316560
MG;UBA;31048;BRAS PIRES;310870
MG;UBA;31048;COIMBRA;311670
MG;UBA;31048;DIVINESIA;312190
MG;UBA;31048;DORES DO TURVO;312330
MG;UBA;31048;ERVALIA;312400
MG;UBA;31048;GUARANI;312840
MG;UBA;31048;GUIDOVAL;312880
MG;UBA;31048;GUIRICEMA;312900
MG;UBA;31048;MERCES;314160
MG;UBA;31048;PIRAUBA;315130
MG;UBA;31048;PRESIDENTE BERNARDES;315310
MG;UBA;31048;RIO POMBA;315580
MG;UBA;31048;RODEIRO;315630
MG;UBA;31048;SAO GERALDO;316150
MG;UBA;31048;SENADOR FIRMINO;316570
MG;UBA;31048;SILVEIRANIA;316730
MG;UBA;31048;TABULEIRO;316790
MG;UBA;31048;TOCANTINS;316900
MG;UBA;31048;UBA;316990
MG;UBA;31048;VISCONDE DO RIO BRANCO;317200
MG;CORACAO DE JESUS;31050;CORACAO DE JESUS;311880
MG;CORACAO DE JESUS;31050;JEQUITAI;313560
MG;CORACAO DE JESUS;31050;LAGOA DOS PATOS;313730
MG;CORACAO DE JESUS;31050;SAO JOAO DA LAGOA;316225
MG;CORACAO DE JESUS;31050;SAO JOAO DO PACUI;316265
MG;FRANCISCO SA;31051;BOTUMIRIM;310850
MG;FRANCISCO SA;31051;CAPITAO ENEAS;311270
MG;FRANCISCO SA;31051;CRISTALIA;312030
MG;FRANCISCO SA;31051;FRANCISCO SA;312670
MG;FRANCISCO SA;31051;GRAO MOGOL;312780
MG;FRANCISCO SA;31051;JOSENOPOLIS;313657
MG;JANAUBA/MONTE AZUL;31052;CATUTI;311547
MG;JANAUBA/MONTE AZUL;31052;ESPINOSA;312430
MG;JANAUBA/MONTE AZUL;31052;GAMELEIRAS;312733
MG;JANAUBA/MONTE AZUL;31052;JAIBA;313505
MG;JANAUBA/MONTE AZUL;31052;JANAUBA;313510
MG;JANAUBA/MONTE AZUL;31052;MAMONAS;313925
MG;JANAUBA/MONTE AZUL;31052;MATIAS CARDOSO;314085
MG;JANAUBA/MONTE AZUL;31052;MATO VERDE;314100
MG;JANAUBA/MONTE AZUL;31052;MONTE AZUL;314290
MG;JANAUBA/MONTE AZUL;31052;NOVA PORTEIRINHA;314505
MG;JANAUBA/MONTE AZUL;31052;PAI PEDRO;314655
MG;JANAUBA/MONTE AZUL;31052;PORTEIRINHA;315220
MG;JANAUBA/MONTE AZUL;31052;RIACHO DOS MACHADOS;315450
MG;JANAUBA/MONTE AZUL;31052;SERRANOPOLIS DE MINAS;316695
MG;JANAUBA/MONTE AZUL;31052;VERDELANDIA;317103
MG;JANUARIA;31053;BONITO DE MINAS;310825
MG;JANUARIA;31053;CONEGO MARINHO;311783
MG;JANUARIA;31053;ITACARAMBI;313210
MG;JANUARIA;31053;JANUARIA;313520
MG;JANUARIA;31053;PEDRAS DE MARIA DA CRUZ;314915
MG;PIRAPORA;31055;BURITIZEIRO;310940
MG;PIRAPORA;31055;IBIAI;312960
MG;PIRAPORA;31055;LASSANCE;313810
MG;PIRAPORA;31055;PIRAPORA;315120
MG;PIRAPORA;31055;PONTO CHIQUE;315213
MG;PIRAPORA;31055;SANTA FE DE MINAS;315760
MG;PIRAPORA;31055;VARZEA DA PALMA;317080
MG;PATOS DE MINAS;31057;CRUZEIRO DA FORTALEZA;312070
MG;PATOS DE MINAS;31057;GUARDA-MOR;312860
MG;PATOS DE MINAS;31057;GUIMARANIA;312890
MG;PATOS DE MINAS;31057;LAGAMAR;313710
MG;PATOS DE MINAS;31057;LAGOA FORMOSA;313750
MG;PATOS DE MINAS;31057;PATOS DE MINAS;314800
MG;PATOS DE MINAS;31057;PRESIDENTE OLEGARIO;315340
MG;PATOS DE MINAS;31057;SAO GONCALO DO ABAETE;316170
MG;PATOS DE MINAS;31057;SERRA DO SALITRE;316680
MG;PATOS DE MINAS;31057;VARJAO DE MINAS;317075
MG;PATOS DE MINAS;31057;VAZANTE;317100
MG;UNAI/PARACATU;31058;ARINOS;310450
MG;UNAI/PARACATU;31058;BONFINOPOLIS DE MINAS;310820
MG;UNAI/PARACATU;31058;BURITIS;310930
MG;UNAI/PARACATU;31058;CABECEIRA GRANDE;310945
MG;UNAI/PARACATU;31058;CHAPADA GAUCHA;311615
MG;UNAI/PARACATU;31058;DOM BOSCO;312247
MG;UNAI/PARACATU;31058;FORMOSO;312620
MG;UNAI/PARACATU;31058;NATALANDIA;314437
MG;UNAI/PARACATU;31058;PARACATU;314700
MG;UNAI/PARACATU;31058;RIACHINHO;315445
MG;UNAI/PARACATU;31058;UNAI;317040
MG;UNAI/PARACATU;31058;URUANA DE MINAS;317047
MG;MANHUACU;31059;ABRE CAMPO;310030
MG;MANHUACU;31059;ALTO CAPARAO;310205
MG;MANHUACU;31059;ALTO JEQUITIBA;315350
MG;MANHUACU;31059;CAPUTIRA;311290
MG;MANHUACU;31059;CHALE;311600
MG;MANHUACU;31059;CONCEICAO DE IPANEMA;311740
MG;MANHUACU;31059;DURANDE;312352
MG;MANHUACU;31059;IPANEMA;313120
MG;MANHUACU;31059;LAJINHA;313770
MG;MANHUACU;31059;LUISBURGO;313867
MG;MANHUACU;31059;MANHUACU;313940
MG;MANHUACU;31059;MANHUMIRIM;313950
MG;MANHUACU;31059;MARTINS SOARES;314053
MG;MANHUACU;31059;MATIPO;314090
MG;MANHUACU;31059;MUTUM;314400
MG;MANHUACU;31059;POCRANE;315190
MG;MANHUACU;31059;REDUTO;315415
MG;MANHUACU;31059;SANTA MARGARIDA;315790
MG;MANHUACU;31059;SANTANA DO MANHUACU;315890
MG;MANHUACU;31059;SAO JOAO DO MANHUACU;316255
MG;MANHUACU;31059;SAO JOSE DO MANTIMENTO;316360
MG;MANHUACU;31059;SIMONESIA;316760
MG;MANHUACU;31059;TAPARUBA;316805
MG;PONTE NOVA;31060;ACAIACA;310040
MG;PONTE NOVA;31060;ALVINOPOLIS;310230
MG;PONTE NOVA;31060;AMPARO DO SERRA;310250
MG;PONTE NOVA;31060;BARRA LONGA;310570
MG;PONTE NOVA;31060;DIOGO DE VASCONCELOS;312170
MG;PONTE NOVA;31060;DOM SILVERIO;312270
MG;PONTE NOVA;31060;GUARACIABA;312820
MG;PONTE NOVA;31060;JEQUERI;313550
MG;PONTE NOVA;31060;ORATORIOS;314585
MG;PONTE NOVA;31060;PIEDADE DE PONTE NOVA;315020
MG;PONTE NOVA;31060;PONTE NOVA;315210
MG;PONTE NOVA;31060;RAUL SOARES;315400
MG;PONTE NOVA;31060;RIO CASCA;315490
MG;PONTE NOVA;31060;RIO DOCE;315500
MG;PONTE NOVA;31060;SANTA CRUZ DO ESCALVADO;315740
MG;PONTE NOVA;31060;SANTO ANTONIO DO GRAMA;316010
MG;PONTE NOVA;31060;SAO JOSE DO GOIABAL;316340
MG;PONTE NOVA;31060;SAO PEDRO DOS FERROS;316400
MG;PONTE NOVA;31060;SEM-PEIXE;316556
MG;PONTE NOVA;31060;SERICITA;316630
MG;PONTE NOVA;31060;URUCANIA;317050
MG;VICOSA;31061;ARAPONGA;310370
MG;VICOSA;31061;CAJURI;311020
MG;VICOSA;31061;CANAA;311170
MG;VICOSA;31061;PAULA CANDIDO;314830
MG;VICOSA;31061;PEDRA DO ANTA;314880
MG;VICOSA;31061;PORTO FIRME;315230
MG;VICOSA;31061;SAO MIGUEL DO ANTA;316380
MG;VICOSA;31061;TEIXEIRAS;316850
MG;VICOSA;31061;VICOSA;317130
MG;AGUAS FORMOSAS;31062;AGUAS FORMOSAS;310090
MG;AGUAS FORMOSAS;31062;BERTOPOLIS;310660
MG;AGUAS FORMOSAS;31062;CRISOLITA;312015
MG;AGUAS FORMOSAS;31062;FRONTEIRA DOS VALES;312705
MG;AGUAS FORMOSAS;31062;MACHACALIS;313890
MG;AGUAS FORMOSAS;31062;PAVAO;314850
MG;AGUAS FORMOSAS;31062;SANTA HELENA DE MINAS;315765
MG;AGUAS FORMOSAS;31062;UMBURATIBA;317030
MG;ARACUAI;31064;ARACUAI;310340
MG;ARACUAI;31064;BERILO;310650
MG;ARACUAI;31064;CORONEL MURTA;311950
MG;ARACUAI;31064;FRANCISCO BADARO;312650
MG;ARACUAI;31064;JENIPAPO DE MINAS;313545
MG;ARACUAI;31064;VIRGEM DA LAPA;317160
MG;ITAOBIM;31065;COMERCINHO;311700
MG;ITAOBIM;31065;ITAOBIM;313330
MG;ITAOBIM;31065;ITINGA;313400
MG;ITAOBIM;31065;MEDINA;314140
MG;ITAOBIM;31065;MONTE FORMOSO;314315
MG;ITAOBIM;31065;PONTO DOS VOLANTES;315217
MG;NANUQUE;31066;CARLOS CHAGAS;311370
MG;NANUQUE;31066;NANUQUE;314430
MG;NANUQUE;31066;SERRA DOS AIMORES;316670
MG;PADRE PARAISO;31067;CARAI;311300
MG;PADRE PARAISO;31067;CATUJI;311545
MG;PADRE PARAISO;31067;ITAIPE;313230
MG;PADRE PARAISO;31067;PADRE PARAISO;314630
MG;PEDRA AZUL;31068;AGUAS VERMELHAS;310100
MG;PEDRA AZUL;31068;CACHOEIRA DE PAJEU;310270
MG;PEDRA AZUL;31068;DIVISA ALEGRE;312235
MG;PEDRA AZUL;31068;DIVISOPOLIS;312245
MG;PEDRA AZUL;31068;PEDRA AZUL;314870
MG;ARAXA;31070;ARAXA;310400
MG;ARAXA;31070;CAMPOS ALTOS;311150
MG;ARAXA;31070;IBIA;312950
MG;ARAXA;31070;PEDRINOPOLIS;314920
MG;ARAXA;31070;PERDIZES;314980
MG;ARAXA;31070;PRATINHA;315300
MG;ARAXA;31070;SANTA JULIANA;315770
MG;ARAXA;31070;TAPIRA;316810
MG;FRUTAL / ITURAMA;31071;CARNEIRINHO;311455
MG;FRUTAL / ITURAMA;31071;COMENDADOR GOMES;311690
MG;FRUTAL / ITURAMA;31071;FRONTEIRA;312700
MG;FRUTAL / ITURAMA;31071;FRUTAL;312710
MG;FRUTAL / ITURAMA;31071;ITAPAGIPE;313340
MG;FRUTAL / ITURAMA;31071;ITURAMA;313440
MG;FRUTAL / ITURAMA;31071;LIMEIRA DO OESTE;313862
MG;FRUTAL / ITURAMA;31071;PIRAJUBA;315070
MG;FRUTAL / ITURAMA;31071;PLANURA;315160
MG;FRUTAL / ITURAMA;31071;SAO FRANCISCO DE SALES;316130
MG;FRUTAL / ITURAMA;31071;UNIAO DE MINAS;317043
MG;UBERABA;31072;AGUA COMPRIDA;310070
MG;UBERABA;31072;CAMPO FLORIDO;311140
MG;UBERABA;31072;CONCEICAO DAS ALAGOAS;311730
MG;UBERABA;31072;CONQUISTA;311820
MG;UBERABA;31072;DELTA;312125
MG;UBERABA;31072;SACRAMENTO;315690
MG;UBERABA;31072;UBERABA;317010
MG;UBERABA;31072;VERISSIMO;317110
MG;ITUIUTABA;31073;CACHOEIRA DOURADA;310980
MG;ITUIUTABA;31073;CAMPINA VERDE;311110
MG;ITUIUTABA;31073;CANAPOLIS;311180
MG;ITUIUTABA;31073;CAPINOPOLIS;311260
MG;ITUIUTABA;31073;CENTRALINA;311580
MG;ITUIUTABA;31073;GURINHATA;312910
MG;ITUIUTABA;31073;IPIACU;313140
MG;ITUIUTABA;31073;ITUIUTABA;313420
MG;ITUIUTABA;31073;SANTA VITORIA;315980
MG;PATROCINIO/MONTE CARMELO;31074;ABADIA DOS DOURADOS;310010
MG;PATROCINIO/MONTE CARMELO;31074;COROMANDEL;311930
MG;PATROCINIO/MONTE CARMELO;31074;DOURADOQUARA;312350
MG;PATROCINIO/MONTE CARMELO;31074;ESTRELA DO SUL;312480
MG;PATROCINIO/MONTE CARMELO;31074;GRUPIARA;312790
MG;PATROCINIO/MONTE CARMELO;31074;IRAI DE MINAS;313160
MG;PATROCINIO/MONTE CARMELO;31074;MONTE CARMELO;314310
MG;PATROCINIO/MONTE CARMELO;31074;PATROCINIO;314810
MG;PATROCINIO/MONTE CARMELO;31074;ROMARIA;315640
MG;UBERLANDIA/ARAGUARI;31075;ARAGUARI;310350
MG;UBERLANDIA/ARAGUARI;31075;ARAPORA;310375
MG;UBERLANDIA/ARAGUARI;31075;CASCALHO RICO;311500
MG;UBERLANDIA/ARAGUARI;31075;INDIANOPOLIS;313070
MG;UBERLANDIA/ARAGUARI;31075;MONTE ALEGRE DE MINAS;314280
MG;UBERLANDIA/ARAGUARI;31075;NOVA PONTE;314500
MG;UBERLANDIA/ARAGUARI;31075;PRATA;315280
MG;UBERLANDIA/ARAGUARI;31075;TUPACIGUARA;316960
MG;UBERLANDIA/ARAGUARI;31075;UBERLANDIA;317020
MG;MANGA;31076;JUVENILIA;313695
MG;MANGA;31076;MANGA;313930
MG;MANGA;31076;MIRAVANIA;314225
MG;MANGA;31076;MONTALVANIA;314270
MG;MANGA;31076;SAO JOAO DAS MISSOES;316245
MG;JOAO PINHEIRO;31077;BRASILANDIA DE MINAS;310855
MG;JOAO PINHEIRO;31077;JOAO PINHEIRO;313630
MG;JOAO PINHEIRO;31077;LAGOA GRANDE;313753
MG;CONGONHAS;31078;CONGONHAS;311800
MG;CONGONHAS;31078;DESTERRO DE ENTRE RIOS;312140
MG;CONGONHAS;31078;ENTRE RIOS DE MINAS;312390
MG;CONGONHAS;31078;JECEABA;313540
MG;CONGONHAS;31078;OURO BRANCO;314590
MG;CONGONHAS;31078;SAO BRAS DO SUACUI;316090
MG;CONSELHEIRO LAFAIETE;31079;CARANAIBA;311310
MG;CONSELHEIRO LAFAIETE;31079;CASA GRANDE;311490
MG;CONSELHEIRO LAFAIETE;31079;CATAS ALTAS DA NORUEGA;311540
MG;CONSELHEIRO LAFAIETE;31079;CONSELHEIRO LAFAIETE;311830
MG;CONSELHEIRO LAFAIETE;31079;CRISTIANO OTONI;312040
